,https://,,,,,21.0,2018-11-14T16:51:34Z,2018-11-14T16:51:34Z,,,0.0,,,,,,,34a9c0c8-eeda-411f-949f-4269d5b10162,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>nil}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/courses/31/users,Course,,context,roster,,2016-02-08T20:59:53Z,2016-02-08T20:59:53Z,,,0.383013,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",723,false,,get,216.51.95.36,36696331-239f-40ee-92aa-8cbf6b9175bc,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/courses/31,Course,,courses,show,,2016-02-08T20:59:51Z,2016-02-08T20:59:51Z,,,0.557336,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",596,false,,get,216.51.95.36,94fcb98e-ebd8-44f3-a379-e632962d7068,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
ecf6398cd9e67960eb024595ec4b143c,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-02-08T20:59:48Z,2016-02-08T20:59:48Z,,,0.846422,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36",,false,,get,216.51.95.36,01ee2d29-fe8c-4969-9f0c-0398344cbd00,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>66170000004597197, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,11.0,2016-01-26T22:21:00Z,2016-01-26T22:21:00Z,,,0.249662,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,8bfead6b-c948-4196-944b-9022f07d1aee,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:20:55Z,2016-01-26T22:20:55Z,,,0.363711,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,c7efddbd-4ce2-417d-83c7-9b11c62b6a7d,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T22:20:26Z,2016-01-26T22:20:26Z,,,1.495965,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,8d99e31e-e4ac-4e53-bc49-abbfa70e5266,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:20:16Z,2016-01-26T22:20:16Z,,,0.209743,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,9a7266b9-38e5-4a05-9dbe-8d700fa1ff2d,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:20:13Z,2016-01-26T22:20:13Z,,,0.542816,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,24458cf2-52a7-4d41-8247-21e0df52ea19,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/users/53,User,,users,show,,2016-01-26T22:19:57Z,2016-01-26T22:19:57Z,,,0.176742,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,190caa48-1907-41bc-b1c1-b39b39cda15d,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:19:48Z,2016-01-26T22:19:48Z,,,0.250017,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,11f61402-cfd0-46b8-833a-f8320883e1f9,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:19:47Z,2016-01-26T22:19:47Z,,,0.171218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,3d7b4e0e-07cd-4ee2-a844-dd604744e2cf,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:19:39Z,2016-01-26T22:19:39Z,,,0.206049,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,64ea5cc4-a67f-43a3-abc5-0a4c733b2365,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:19:33Z,2016-01-26T22:19:33Z,,,0.449252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,10c7f57f-366e-47bb-9f2e-6c91f4328299,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T22:19:08Z,2016-01-26T22:19:08Z,,,1.127344,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,d1293da7-d866-4a4d-a76f-302798761477,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users,Course,,context,roster,,2016-01-26T22:19:05Z,2016-01-26T22:19:05Z,,,0.389478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",575,false,,get,216.51.95.36,fe8c2250-43ff-4e31-9f8b-b83f295230b0,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-26T22:19:03Z,2016-01-26T22:19:03Z,,,0.780818,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",192,false,,get,216.51.95.36,aefd4ff0-bd96-4e4b-9f2e-4ecbee2d4409,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:18:55Z,2016-01-26T22:18:55Z,,,0.196955,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,3fc4e02d-af8a-460e-b73a-869b761ea6d8,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:18:50Z,2016-01-26T22:18:50Z,,,0.421053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,1cb02244-a1ca-4181-bbed-2f6c32c9302e,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T22:18:12Z,2016-01-26T22:18:12Z,,,1.626865,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,796a1d9e-faf6-4be7-ba63-78541b5e7e24,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:17:55Z,2016-01-26T22:17:55Z,,,0.372232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,e6c8de33-2e8a-4a93-94b3-8553dfc3c3b2,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:17:31Z,2016-01-26T22:17:31Z,,,0.216436,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,3f1e8bed-894b-492d-a9a2-77fb5cfd3013,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:17:25Z,2016-01-26T22:17:25Z,,,0.39678,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,1d0cfcec-7f89-47a5-bae5-2c97dd81cc01,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T22:17:08Z,2016-01-26T22:17:08Z,,,1.374713,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,4c95ddf7-12a0-4942-9189-55755d4845c5,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T22:16:58Z,2016-01-26T22:16:58Z,,,0.314873,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,6a287279-ed12-4b43-a4fa-7aaba43b2de7,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T22:16:52Z,2016-01-26T22:16:52Z,,,0.428348,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,c7a4634f-b08e-40da-8007-8930546f825b,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:32:01Z,2016-01-26T21:32:01Z,,,0.483704,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,2ab5cc0b-f4ac-4c21-9951-453dbf6307b0,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:31:41Z,2016-01-26T21:31:41Z,,,0.250298,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,9de515e0-cc96-4e16-a587-0dbb2ff64311,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:31:17Z,2016-01-26T21:31:17Z,,,0.272766,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,5bb138b8-3942-4e40-9637-35e57a3781f1,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:31:13Z,2016-01-26T21:31:13Z,,,0.735839,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,8ff0d8f0-7297-4c64-bde8-998ceca0f9cf,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:31:10Z,2016-01-26T21:31:10Z,,,0.939286,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,6fa73e46-0c9f-420a-bd1d-b9be8a308717,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:25:10Z,2016-01-26T21:25:10Z,,,0.419259,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,9165e21f-b855-49f3-87fa-7395612b157f,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:24:56Z,2016-01-26T21:24:56Z,,,0.236676,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,472a6a5d-2ff1-4a63-a808-9235f3f300eb,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:24:52Z,2016-01-26T21:24:52Z,,,0.458931,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,2e926c9c-b247-4087-add1-70ea30d715b1,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users,Course,,context,roster,,2016-01-26T21:24:15Z,2016-01-26T21:24:15Z,,,0.519699,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",575,false,,get,216.51.95.36,6be10950-27f6-4976-aa73-811fa38f3d2a,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-26T21:10:03Z,2016-01-26T21:10:03Z,,,0.966753,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",192,false,,get,216.51.95.36,a5fe3a57-77bf-416d-9684-e738e0bc5cb6,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:10:00Z,2016-01-26T21:10:00Z,,,0.601097,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,a7272eb1-c7c0-4f53-9b26-31622e3c2cfa,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-26T21:09:20Z,2016-01-26T21:09:20Z,,,0.544676,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",192,false,,get,216.51.95.36,f069a08c-550f-4a45-b65c-279cb0f40ce1,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:09:13Z,2016-01-26T21:09:13Z,,,0.229004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,a219299f-3593-4c52-a60d-665d4bd23718,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:09:08Z,2016-01-26T21:09:08Z,,,0.220439,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,8a0d42f1-29ef-4f33-8bf0-f324e1ac9ef9,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:09:04Z,2016-01-26T21:09:04Z,,,0.854376,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,4f1d3335-3d08-479b-b95a-62055f6b24a2,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T21:06:19Z,2016-01-26T21:06:19Z,,,0.537221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,1d1f28ce-388a-474d-a414-ef88b7b7baef,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses?become_user_id=53,,,courses,index,,2016-01-26T21:06:18Z,2016-01-26T21:06:18Z,,,0.296841,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,d01d7ac4-0d53-42b1-ba52-03365ee9b94a,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T21:06:00Z,2016-01-26T21:06:00Z,,,0.475467,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,762b699c-04a8-4a2c-a6c7-0224cfc46721,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T21:05:58Z,2016-01-26T21:05:58Z,,,1.065302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,5e9ed4ed-f6c1-40d4-a4f6-7bea3dc637f6,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:05:50Z,2016-01-26T21:05:50Z,,,0.227939,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,f2350b62-d145-490a-9a6c-02c55294b145,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
fe9721fcbac1f95692f966b4fbddb7f1,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:05:43Z,2016-01-26T21:05:43Z,,,0.345465,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,1d062ff1-405e-4aae-86b6-cb178e36370d,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T21:05:18Z,2016-01-26T21:05:18Z,,,0.548894,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,3c2d5159-6cc2-4256-b6b4-5d8aca866a37,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:05:02Z,2016-01-26T21:05:02Z,,,0.274509,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,b7ae56b4-a86c-452f-9c07-1a634f6f066d,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-26T21:04:53Z,2016-01-26T21:04:53Z,,,1.11145,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",576,false,,get,216.51.95.36,24cf2bda-7683-45c3-ba9d-f74ea330b0f7,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/users/53,User,,users,show,,2016-01-26T21:04:51Z,2016-01-26T21:04:51Z,,,0.215013,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,6bd68713-a384-410a-8140-9a87e504a2e0,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:01:23Z,2016-01-26T21:01:23Z,,,0.18338,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,acaf98c6-fcc7-4cad-8f85-69a8adb74a7c,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:01:11Z,2016-01-26T21:01:11Z,,,0.222917,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,a280baae-b070-4741-bf2f-eb3d9cb0edac,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses,,,courses,index,,2016-01-26T21:01:08Z,2016-01-26T21:01:08Z,,,0.219913,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,d43dfc66-c71b-463f-b1d8-7cfa3b111f2d,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
